full_text,sentiment
"@ToroDeArena: Miren esta poesia

Asi sacaron al Buitre del centro de medellin",0
"@soloverdadescol @Guardianes_Ant @QuinteroCalle Abuelo mejor tome valeriana porque petro presidente de les metió en Medellín,ya los viejitos Uribestias son cada vez menos.",0
@EPMestamosahi En Tv45C#84-40 sector la floresta Medellín hay hundimiento del pavimento y se ha reportado y aún sin solución. Favor revisar y solucionar para evitar accidentes y congestión vehícular,1
"@EFEnoticias: El cantante colombiano Maluma anunció este jueves que realizará en su natal Medellín el ""mejor concierto"" de su carrera co…",1
"@uribeparaco64: @Jokeraton Como les quedó el ojete @AlvaroUribeVel @FicoGutierrez @sergio_fajardo Medellín ya no es uribista,  vamos por…",1
"@AlexisFreddie: @BLUAntioquia En Medellín, más 200 personas no sabían que allí había oro, deduzcan",1
@JFValenciaF: Medellín no veía robos así desde que Nacional era dueño de la Liga Postobón.,0
@LineaUribista07: Que a @petrogustavo lo sacaron de Medellín en PRIMERA VUELTA . jajajajaja...en algunos pueblos es presidente en primer…,1
"@sebaslopezv @petrogustavo Un grupo de uribistas ,pocos pero bullosos,abucheando y usted supone que es todo Medellin? dese una vuelta por las comunas,se sorprendera.",1
"@Jokeraton: ¡La única diferencia entre los ladrones de las Vegas en Medellín y los ladrones de Hidroituango, es que los segundos tienen…",0
"@atisiram: Hoy en Medellín, por que podemos cambiar el rumbo de Colombia Unidos y firmes con @petrogustavo 

Copia y pega
#PactoHistoric…",1
"@petrogustavo Ajajajaja hoy los sacaron a perder en Medellín a Madrazos, en Cúcuta tambien le van hacer lo mismo,entienda que nadie lo quieres",0
"Que aquí no vuelva ese guerrillero , que aquí si no los dejamos meter los dedos a la boca, persona NO GRATA para Medellín y Colombia ¡Fuera rata asquerosa , aquí no fue ! https://t.co/EgX6qfUelw",0
"@EmelRojasC: Increíble la reacción de la Policía Nacional en Medellín, una institución que le responde a la ciudadanía a pesar de la per…",0
El que vaya a Medellin y no regrese con foto multa no tuvo infancia https://t.co/LsQ9b6YEEV,0
@JUANCAELBROKY: La ExMinistra @karenabudi viendo como fracasaron los choros en Medellín. https://t.co/xqVTRIPmGl,0
"@CacioAlvure: @anamarqr Hampón @petrogustavo: Medellín te detesta!
Nos has tildado d paracos y traquetos, y ahora pretendés venir a Meda…",0
"@SandSuarez: MEDELLÍN. Entradas #LQER EN NOVIEMBRE. @Comfama 

https://t.co/1raubPy11u",1
"Mucha gente criticando el robo de ayer en Medellín y no es por justificarlos ni nada pero es que si yo fuera ladrón me robaría tus besos, me robaría tus caricias, me robaría tu cuerpo",1
APARTAMENTO CERCA COLEGIO LA INMACULADA UNIDAD CERRADA en Medellín/Antioquia/Colombia en Alquiler https://t.co/D2UbryEepO,1
"@GustavoBolivar Jajajja le echaron el patrón de Medellín, fuera, fuera le gritaron al ex asesino, ex terrorista.",0
@EpicuroDeSamos_: Hoy Petro estará en Medellín.   Hora: 11 am.¡#MedellinEstaCambiando!,1
"#SaqueLargoWIN Vaca ladrona no olvida el Portillo, hay TORRES como futbolista malo y en la vida indisciplinado Saludos relator desde Medellín Aranjuez.",0
Finca en Venta Rionegro en Rionegro/Antioquia/Colombia en Venta https://t.co/mqHJjVsB0J,1
"@jgbdim: Y son tan descarados los corruptos uribistas,que dicen que Medellín les pertenece,vean ... @PaolaHolguin @MargaritaRepo @Alvaro…",0
"@tavoserna1997: ESPECTACULAR,ASI RECIBEN A PETRO EN MEDELLÍN,GRACIAS MI TIERRA !
 @llemilio2009 @PaterMionostro @CHATEAUBRIAND15 @Ale_Ac…",1
"@tavoserna1997: Así se reciben los hampones en Medellín!
@PaterMionostro @amparomeza @amparango @Amparoc66 @gisgil15 @CHATEAUBRIAND15 @i…",1
"@lasillavacia: #ElPaísEnVivo En Medellín @petrogustavo estrena ""parche"" promovido por aliados del alcalde @QuinteroCalle. También fue en…",1
"@RevistaSemana Tan Pendejos los Atracadores de Medellín hicieron disparos y No se llevaron $1, mientras Karen Abudinen se llevó $70.000 Millones sin hacer un sólo disparo y con el respaldo del presidente...",0
"Llegó con buses cargados de hampones y la abucheado el plaza del hueco, salió aburrido y cabis bajo. En Medellín se dio de baja al capo Pablo Escobar, se revocó a pinturita y se derrotó a alias cagá. Ósea que Medellín es Uribista, todo se lo debemos a él, nojoda. https://t.co/dHFsDfDUpc",0
@Mafalda_2020_: En Medellín no fue La Casa de Papel sino El Rancho de Cartón!!!😳,1
"Del robo de película ayer en las Vegas en  Medellín, participaron delincuentes de Huila, Sucre y hasta Venezolano.
Gravísima situación de inseguridad.
Excelente labor de la policía.
#UnCompletoDescaroEs #ULTIMAHORA #AnimalCrossing #ATravesDeMiVentanaNetflix #BuenosDias #BTSV https://t.co/xImF3ZxLFj",0
Petro perdió el viaje a Medellín los delincuentes de la primera línea no le pudieron entregar el oro se le daño la vuelta,0
@RafaMor70289426 Eso en Medellín es música para mis oídos.,1
@DonBarbado: ¿Alguien sabe si los ladrones del tiroteo de Medellín son jóvenes Cabal?,0
@PremiosPopis: Reclutamiento ilegal en Medellín. https://t.co/Ql5v4jIjNv,0
@EPMestamosahi En Cr84#44C-12 sector la floresta Medellín hay hundimiento del pavimento y ya se había reportado y nuevamente se está presentando hundimiento. Favor revisar y solucionar para evitar accidentes y congestión vehícular,0
"@petrogustavo No nos va a enredar, a usted lo sacaron cual cucaracha del centro de Medellin, se le está envolatando la primera vuelta de las elecciones",0
@petrogustavo El cacas casi es víctima de un linchamiento masivo programático y democrático en la ciudad de Medellín.,0
Yo teletransportandome para estar en el concierto de Juan en Medellín😭🤙 https://t.co/r0cvaNSe16,1
"@INEFABLESPANAMA: INTERNACIONALES ||❌ COLOMBIA, NO ES UNA SERIE DE NETFLIX❌

⛔ Frustran un robo en una bodega de ORO en Medellin,  Unos…",1
"@hernancadavidma Medellín se defiende es con acciones, no desde Twitter, excelente Hernán",1
Ayer en Medellín hoy en Bogotá. Pero estamos en las etapas menos violentas de la historia en ambas ciudades. https://t.co/tQkx6974O5,1
@petrogustavo Medellín se respeta no se vende ni se arrodilla a los delincuente menos a guerrileros terroristas tampoco a hampones ni asaltantes un delincuente Bandido no puede ser presidente en nuestro país Colombia. Ni por el putas. https://t.co/p4t5MhDdVz,0
@KevinCTriana Medellín se respeta esto no es WC 💩💩💩💩,0
"Debemos hacer como los paisas...entre nosotros...pero no como ellos en Medellín, que no ayudan a nadie de afuera... https://t.co/7gA5SsNiMC",1
"Bueno ya que había cambiado mis planes de irme a vivir a Medellín por un ONVRE, ahora que terminé que dicen, me voy pa medallo? 🤔 Ya estoy muy confundida",1
"@Progresistas22: Yo sí creo que #MedellinEstaCambiando, Antes uribista, hoy progresista, si Medellín cambia, cambia Colombia!🇨🇴✌️✊ https…",1
"👏👏👏👏 a Medellín y a 🇨🇴 se respeta.
FUERA PETRO
FUERA PETRO
FUERA PETRO
FUERA PETRO https://t.co/6DX6kxJS3p",0
"@ecuavisioncanal: COMO EN LA CASA DE PAPEL
frustran millonario robo a una bodega de oro en el Poblado, #Medellin,tras tiroteo con la Pol…",1
@Guardianes_Ant @supershadai Esta es mi ciudad me siento orgulloso de ver este vídeo  me siento feliz hermoso viernes ❤️ ver la reacción del pueblo antoqueño está despertando CACAS MEDELLIN NO TE QUIERE GUERRILLERO DE MIERDA 💩 https://t.co/fvlSclvDiS,0
"#Alerta La Chiva #Medellín:
Tres mil gramos de oro, la tajada que se alcanzaron a llevar ayer en El Poblado
#Fiscalia #Robodeoro #Bodegadeoro #Oro #AvenidaLasVegas @FiscaliaCol
https://t.co/YT6mPfHgXY",0
@JoseMejiaCD Tremenda abucheada a Petro por él pueblo de Medellín 😱😱👍,1
@Richar88511181: @ElRepublicano09 @petrogustavo El cacas la saco barata en el centro de Medellín no lo esperaban porque de ser así con h…,0
@ElRepublicano09 @petrogustavo El cacas la saco barata en el centro de Medellín no lo esperaban porque de ser así con huevos y tomates lo sacaban.,0
"Julio Comesaña sobre la complicada semana en Independiente Medellín y la convocatoria de Mosquera Marmolejo 

""Estamos como los gitanos, de un lado para el otro, buscando carpa""😮😮

 https://t.co/bNRPwNalz6",1
"@OmarBS_: 1⃣2⃣ Independiente Medellín: Poderoso de la Montaña.

El equipo antioqueño es conocido en Colombia así, porque juega en Antioq…",1
@Francis96222066: @OscarOrtizE2 Se le está desbaratando el cerro de 💩 que armó Saab se cayó el pollo ya empezó a cantar Otoniel está en…,0
@ElUniversalCtg: #Colombia ¡De película! En varios videos que circulan en redes queda en evidencia el momento en el que frustran el robo…,1
@JavierLopezBel6: @aloy31660485 @sinmotivo3 @Margaritarosadf Jajajaja no ves lo de medellin petro jajajaja nojoda jajajaja 🤣,1
"@EstefaniaCuar10: Esta es la verdadera encuesta que deberían de mostrar los medios izquierdosos.
Medellín y Antioquia gritan..
#PetroNun…",0
Tenga su encuesta Petro Gustavo 😅 bien por la gente de Medellín!! los únicos simpatizantes son a los que les pagan $30.000 para llenar plazas #PetroJamásSeráPresidente https://t.co/HZok7w4ULm,0
@martin82roberto: Ver los videos de la gente en medellín abucheando a @petrogustavo me hace recobrár un poco la fé y esperanza en este p…,1
"@QuinteroCalle @sttmed @AlcaldiadeMed @Areametropol Se han dedicado a estigmatizar a quienes a diario luchamos por mantener activa la cadena logística, poniéndonos como su caballo de batalla solo politiquería e improvisación q nadie investiga, Medellín cada día menos viable! https://t.co/TVezoChs9n",0
@RepublicaNow Y mientras tanto en Medellín.... Fuera #@$&amp;&amp;%=))(/: https://t.co/jBYgpRu0k7,0
"Fuera petro , gritó Medellín...... https://t.co/AA8IyxV1pF",0
"@andrealdana: ¡Medellín exige el acuerdo ya!
#AntioquiaNoEsUribe 

@UniversoCentro @rabodeajip @rule_ @sandrirena https://t.co/j6rDFGxbaF",1
"El comercio del centro de Medellín está controlado por el paramilitarismo, incluso ideológicamente. El trabajo político que hay que hacer ahí es bravo.",0
"@EstefaniaCuar10: Yo también me siento muy orgullosa de mis paisas.
Acá con lo que nos pasó con Quintero, estamos prevenidos y no creo q…",1
"Petro en Medellín mueve más gente que la Cabal, Paloma Valencia, Fico Gutiérrez y Oscar Iván Zuluaga juntos.
#MedellinEstaCambiando",1
"@IsabelHdz05: Hoy Medellín me devolvió la esperanza 💪🏼😎
Fuera de Medellín @petrogustavo Medellín no te quiere, Antioquia no te quiere.",1
"Infinitas gracias a todas las personas que le gritaron al guerrillero ""Fuera de Medellín"". Me representan completamente. Bendiciones!! 😘😘 https://t.co/DMCQMwlTVT",1
En Medellín tratamos a las ratas como se merecen......como ratas. https://t.co/gdMHM8grk9,1
@AlejandraTuk: Cuando hay una balacera pero vives en Medellín: https://t.co/TlNVtkEAcc,1
Ahora mismo las noticias de Medellin si son como lo veía en las novelas colombianas 😱,1
"@diegokarachas: ""A diferencia del presidente que llevo las balas, las bombas y los muertos, el presidente de la Colombia Humana llevará…",1
Que felicidad que en Medellín se piense así. Ojalá que en las demás ciudades se despierten y hagan lo mismo. https://t.co/HruqNJkPCD,1
"Que buen hilo de la visita de Chávez. Perdón, de Petro a #Medellín tierra de libertad y de crecimiento. 

#PetroEsHambre #PetroLargoDeMedellín  que orgullosa me siento de la tierra de mi mamí y ser mitad paisa. https://t.co/9mx4pBtuVG",1
@EPMestamosahi En Cr90#38-75 barrio Cristóbal Medellín hay hundimiento en el pavimento y hay se había reportado y nuevamente se está presentando hundimiento. Favor revisar y solucionar para evitar accidentes y congestión vehícular https://t.co/MgvHCvuhgo,0
@verdolaga2323 @petrogustavo Y el imbécil cree que medellin esta cambiando....claro que tiene sus idiotas útiles en fecode y en sectores populares que le creen sus mentiras...y que sueñan con ser mantenidos por el estado.,0
"@El_Jett_XD Ni modo, toca ir a Medellín",1
@VentaDIM @cesaralo @DIM_Oficial Si venden al Medellín le pongo los cachos a mi mujer.😍,1
Como cuando ya no compras en el barrio antioquia sino en cocinas clandestinas de Medellín. https://t.co/wRwcGimxx3,1
Medellín sí está a otro nivel. Lo de Quintero fue un descuido ni el HP. https://t.co/roaeV4rcQh,0
"@JIMECORTES81 y en Medellin, y en Cali, y en Barranquilla. En ninguna parte, Jime.",0
@NatalGarca1: Ya van a decir por ahí que los comerciantes de Medellín son paramilitares o algo así ...,0
@Efren_SP: Ayer Medellín dijo #AntioquiaNoEsUribe  #ColombiaNoEsUribe https://t.co/NQRiVK3aRW,1
"@QuinteroCalle: Golpe certero a intento de robo preparado durante meses. Ya tenemos 11 capturados, el operativo sigue. Medellín es la ci…",1
"#5Nov 🌎 | Maluma ya tiene fecha de su concierto en Medellín
https://t.co/ZY5Lf0a9Z6",1
@juliomario55555: Petro en Medellín instalando el Pacto Histórico! https://t.co/xgbYrfKAoG,1
"@natiibedoya @edisonmah @petrogustavo Que esto pase en Medellín no sorprende ya que es fortín del uribismo históricamente, lo que me sorprende es que hablando con muchas personas ya han cambiado paradigmas, ya no son uribistas. Pero no dices nada cuando pasa con Uribe y vaya de todo lado lo echan jejeje",1
"Quiero ir a Medellín solamente a desayunar a Pergamino, comer Pan de chocolate en La Migueria y devolverme https://t.co/FUmPj5miPD",1
@OscarOrtizE2 Por eso es que hay que insistir en la revocatoria. La campaña del cacas en Medellín comenzó en enero de 2020. https://t.co/NzMzYmzBxP,1
@marcelamvz: Adivinen lo que pasará con los 11 delincuentes capturados en intento de robo en Medellín??? Un juez los dejará libre en men…,0
#SaqueLargoWIN Hay TORRES que traición a Osorio. El único que a creído en usted. Saludos desde Medellín Aranjuez,0
"@ResistenciaDes: Gustavo Petro hoy estará en Medellín, la que será la tumba del Uribismo y tendrá de epitafio: ""No más paramilitares. El…",0
"@CarlArthurKing: Aprendices de Medellín, los ""R-15"" de Cali, cometieron más de 50 robos a bancos y camiones de valores, sus asaltos fuer…",0
@Orlando71156528: Medellín es Petro/Petro es Medellín https://t.co/YJ2Wvon9tw,1
"@Supernotariado: 📌 #NotaríasDeTurno | Estas son las notarías que estarán prestando servicio el sábado 6 de noviembre en Bogotá, Medellín…",1
"@ImpactoMundo_: En #Colombia, alrededor de 20 hombres fuertemente armados se enfrentaron a tiros con la #Policía luego de pretender roba…",0
@natiibedoya @petrogustavo Pero que se puede esperar de los de Medellín si ellos solo votan por uribe o por el que uribe diga además los paisas se creen independientes segun ellos no necesitan del resto de Colombia para vivir,0
"@JoseMejiaCD No entiendo, a comienzo de semana la encuesta hablaba de petro ganando en primera vuelta en Medellín, que paso?",0
@JairoOrtegaMD @sebaslopezv @petrogustavo 10 viejitos medio gritando y ya dicen que todo medellin.,0
"@EstefaniaCuar10: Fueraaaaaaaa, la izquierda no tiene cabida en Medellín.
Aunque les duela decirlo, Medellín es tierra de nuestro Gran C…",0
"Medellín
👂🧡👇MUCHAS GRACIAS🤝 https://t.co/3VVBD0e6HQ",1
"@hjv29: @HFCardonaG No puede ser que Iván Duque, quien en campaña se tomó fotos con Popeye, el asesino del Dr. Low Murtra, condecore a s…",0
Fiscal General confirma que ladrones de robo de película en Medellín lograron llevarse más de $550 millones en oro https://t.co/BIflO8tHoc,0
"@pedrodonoso80 @GabyFajardo @anamacorrea75 Yo la vi primero cuando fui jurado de un certamen, de ahí fui al libro. Luego la vi en #Netflix y no la termine. Pero cuando la vi en pantalla grande, con el color ocre de la nostalgia, el Medellín de los 70, el padre y la vida en familia, todo, me enamore del cine y del libro",1
@NoticiasRCN @cristinaplazasm Tiroteos en Medellín ayer- tiroteó en Bogota hoy - atracos en Cali- invasión de venezolanos en Bucaramanga ahora mismo!!! 4 ciudades gobernadas por la izquierda !!Eso esperen de Colombia 🇨🇴 un mierdero !total en manos de la delincuencia del cacas!!!Que necesitan para entender ?,0
"@andresportillo_: Hace 2 días, balacera en Jardín Plaza en Cali. Hoy, balacera cinematográfica en Medellín. Atentados contra la fuerza p…",0
@CacioAlvure @anamarqr @petrogustavo No solamente Medellín todo los Colombianos de bien q somos más del 75% lo detestanmos y no lo aceptamos por ser un criminal corrupto.,0
"@ARCAMLI_08: Colombia debe agradecerle eternamente a los alcaldes de Bogotá, Medellin y Cali porque gracias a ellos no habrá un gobierno…",1
Pinche viaje a Medellín que me impide comprar las boletas de Gorillaz.,0
"@PilsenCerveza: Parceros cuando cumple Medellín, cumplimos todos los paisas. Felices 346 primaveras. Entrá a https://t.co/mudUSlAW0u y e…",1
